"CT","mx_mean","mx_lb","mx_ub","mx_se"
149.09,3.94,2.16,6.72,1.17
150,3.47,2.06,5.45,0.89
151.03,4.02,2.39,6.44,1.09
151.05,3.78,2.21,6.19,1.02
151.07,4.08,2.56,6.45,0.99
151.08,3.57,2.07,5.92,1.02
160.01,5.66,2.72,10.58,2.12
160.02,4.28,2.53,6.95,1.18
160.03,4.76,2.68,8.02,1.33
160.04,5.49,3.19,9.02,1.52
161.02,5.56,3.2,8.88,1.52
161.03,4.35,2.32,7.21,1.3
161.05,5.3,2.84,9.2,1.66
161.06,4.4,2.6,7.23,1.16
161.08,15.66,5.63,35.27,7.85
161.09,7.54,3.99,13.11,2.31
162.01,5.12,3.15,8.04,1.27
162.02,6.04,3.34,10.22,1.78
162.03,6.27,3.7,10.16,1.64
162.04,4.93,2.9,8.01,1.29
163.01,5.32,2.81,9.04,1.58
163.04,6.19,3.51,9.81,1.66
163.05,6.1,3.55,9.68,1.63
